level	session	dois
2	1	10.1109/TIM.2018.2815431, 10.1007/s11042-017-4869-5, 10.1109/IWMN.2017.8078370, 10.1007/978-3-319-71924-5_3, 10.1109/IUCC-CSS.2016.018, 10.1109/ISCC.2016.7543909, 10.1109/SITIS.2016.31, 10.1109/SITIS.2016.77, 10.3233/JCS-150539, 10.1109/IMIS.2015.31, 10.1007/978-3-319-26502-5_15, 10.1007/978-3-662-48995-6_6, 10.1007/s10207-014-0228-y, 10.1007/s12652-014-0248-5, 10.3233/JHS-140499, 10.1109/SCC.2014.14, 10.1007/978-3-319-11212-1_10, 10.1109/IMIS.2014.71, 10.1016/j.jss.2013.04.089, 10.1109/ICITST.2013.6750228, 10.1007/978-3-642-40313-2_18, 10.1145/2462410.2462415, 10.1109/SPW.2013.23, 10.1007/978-3-642-23822-2_26, 10.1007/978-3-642-12368-9_19, 10.1016/j.dam.2008.04.001, 10.1109/ECOWS.2008.9, 10.1007/978-3-540-88313-5_26, 10.1007/978-3-540-79966-5_2, 10.1007/s10207-006-0007-5, 10.1007/978-3-540-72354-7_6, 10.1109/TDSC.2006.53, 10.1142/S0129626405002106, 10.1007/11599371_16, 10.1007/11602613_54, 10.1007/11602613_81, 10.1016/S0164-1212(03)00004-9, 10.1007/978-3-540-30079-3_19, 10.1093/comjnl/46.2.202, 10.1007/978-3-540-24587-2_66, 10.1007/3-540-36413-7, 10.1007/3-540-45831-X_3, 10.1007/3-540-45861-1_19, 10.1007/3-540-45439-X_5, 10.1007/3-540-44693-1_24, 10.1007/3-540-44929-9_12, 10.1007/3-540-48169-9_10
2	4	10.1109/TIM.2018.2815431, 10.1007/s11042-017-4869-5, 10.1109/IWMN.2017.8078370, 10.1007/978-3-319-71924-5_3, 10.1109/IUCC-CSS.2016.018, 10.1109/ISCC.2016.7543909, 10.1109/SITIS.2016.31, 10.1109/SITIS.2016.77, 10.3233/JCS-150539, 10.1109/IMIS.2015.31, 10.1007/978-3-319-26502-5_15, 10.1007/978-3-662-48995-6_6, 10.1007/s10207-014-0228-y, 10.1007/s12652-014-0248-5, 10.3233/JHS-140499, 10.1109/SCC.2014.14, 10.1007/978-3-319-11212-1_10, 10.1109/IMIS.2014.71, 10.1016/j.jss.2013.04.089, 10.1109/ICITST.2013.6750228, 10.1007/978-3-642-40313-2_18, 10.1145/2462410.2462415, 10.1109/SPW.2013.23, 10.1007/978-3-642-23822-2_26, 10.1007/978-3-642-12368-9_19, 10.1016/j.dam.2008.04.001, 10.1109/ECOWS.2008.9, 10.1007/978-3-540-88313-5_26, 10.1007/978-3-540-79966-5_2, 10.1007/s10207-006-0007-5, 10.1007/978-3-540-72354-7_6, 10.1109/TDSC.2006.53, 10.1142/S0129626405002106, 10.1007/11599371_16, 10.1007/11602613_54, 10.1007/11602613_81, 10.1016/S0164-1212(03)00004-9, 10.1007/978-3-540-30079-3_19, 10.1093/comjnl/46.2.202, 10.1007/978-3-540-24587-2_66, 10.1007/3-540-36413-7, 10.1007/3-540-45831-X_3, 10.1007/3-540-45861-1_19, 10.1007/3-540-45439-X_5, 10.1007/3-540-44693-1_24, 10.1007/3-540-44929-9_12, 10.1007/3-540-48169-9_10
2	1	10.1016/j.ijhcs.2018.03.003, 10.1007/s10796-017-9780-0, 10.1007/978-3-030-03840-3_39, 10.1145/3240323.3240338, 10.1016/j.is.2017.07.005, 10.1016/j.ins.2017.02.019, 10.1007/978-3-319-70169-1_24, 10.1007/978-3-319-56608-5_78, 10.1016/j.datak.2016.08.001, 10.1016/j.ins.2016.09.022, 10.1145/2959100.2959173, 10.1145/2959100.2959113, 10.1145/2809643.2809648, 10.1145/2740908.2742748, 10.1007/978-1-4899-7637-6_4, 10.1007/978-3-319-06028-6_98, 10.1007/978-3-319-12024-9_21, 10.3233/IA-130052, 10.3233/IA-130054, 10.1007/s10844-012-0215-6, 10.1007/978-3-642-39878-0_17, 10.1007/978-3-642-41338-4_9, 10.1007/978-3-642-38844-6_36, 10.1145/2362402.2362405, 10.1007/978-3-642-32273-0_10, 10.1007/978-3-642-31454-4_16, 10.1007/978-3-642-23954-0_24, 10.1145/2047403.2047409, 10.1145/2043932.2043986, 10.1007/978-3-642-15431-7_6, 10.1007/978-3-642-15208-5_2, 10.1007/978-3-642-15850-6_4, 10.1007/978-3-642-14125-6_18, 10.1007/978-3-642-03964-5_21, 10.1109/ISDA.2009.84, 10.1109/WI-IAT.2009.99, 10.1007/978-3-642-02794-9_2
2	5	10.1016/j.ijhcs.2018.03.003, 10.1007/s10796-017-9780-0, 10.1007/978-3-030-03840-3_39, 10.1145/3240323.3240338, 10.1016/j.is.2017.07.005, 10.1016/j.ins.2017.02.019, 10.1007/978-3-319-70169-1_24, 10.1007/978-3-319-56608-5_78, 10.1016/j.datak.2016.08.001, 10.1016/j.ins.2016.09.022, 10.1145/2959100.2959173, 10.1145/2959100.2959113, 10.1145/2809643.2809648, 10.1145/2740908.2742748, 10.1007/978-1-4899-7637-6_4, 10.1007/978-3-319-06028-6_98, 10.1007/978-3-319-12024-9_21, 10.3233/IA-130052, 10.3233/IA-130054, 10.1007/s10844-012-0215-6, 10.1007/978-3-642-39878-0_17, 10.1007/978-3-642-41338-4_9, 10.1007/978-3-642-38844-6_36, 10.1145/2362402.2362405, 10.1007/978-3-642-32273-0_10, 10.1007/978-3-642-31454-4_16, 10.1007/978-3-642-23954-0_24, 10.1145/2047403.2047409, 10.1145/2043932.2043986, 10.1007/978-3-642-15431-7_6, 10.1007/978-3-642-15208-5_2, 10.1007/978-3-642-15850-6_4, 10.1007/978-3-642-14125-6_18, 10.1007/978-3-642-03964-5_21, 10.1109/ISDA.2009.84, 10.1109/WI-IAT.2009.99, 10.1007/978-3-642-02794-9_2
2	5	10.1016/j.ins.2017.09.033, 10.23919/CYCON.2018.8405026, 10.1109/SMARTCOMP.2018.00045, 10.1109/COMPSAC.2017.260, 10.1007/978-3-319-48965-0_41, 10.1007/978-3-319-41483-6_3, 10.1109/CSCloud.2015.51, 10.1109/TCC.2014.2314644, 10.1109/TCC.2014.2378782, 10.1109/TPDS.2013.154, 10.1109/ISCC.2014.6912574, 10.1109/CloudCom.2013.172, 10.1186/1471-2105-13-239, 10.1007/978-3-642-35362-8_15
2	5	10.1016/j.peva.2018.09.009, 10.1109/JSAC.2018.2844982, 10.1109/TNET.2017.2783623, 10.1109/TSG.2016.2563039, 10.1109/ASONAM.2018.8508659, 10.1145/3267809.3275468, 10.1145/3266276.3266282, 10.1109/TMC.2016.2611507, 10.1145/3149001, 10.1109/ICC.2017.7996469, 10.1109/INFOCOM.2017.8057192, 10.1109/INFCOMW.2017.8116352, 10.1145/3003977.3003998, 10.1109/TVT.2015.2441635, 10.1109/ACC.2016.7525414, 10.1007/978-3-319-43904-4_2, 10.1007/978-3-319-30569-1_15, 10.1109/ICITST.2016.7856670, 10.1007/978-3-319-43425-4_23, 10.1109/ITC-28.2016.127, 10.1145/2915371.2915378, 10.1016/j.comnet.2015.03.017, 10.1016/j.comnet.2015.07.013, 10.1109/TAC.2014.2352773, 10.1109/CDC.2015.7403038, 10.1109/IFIPNetworking.2015.7145318, 10.1016/j.comnet.2014.03.006, 10.1109/ACC.2014.6858611, 10.1109/CDC.2014.7039505, 10.1109/ICC.2014.6883961, 10.1109/INFCOMW.2014.6849312, 10.1109/INFCOMW.2014.6849335, 10.1109/INFCOMW.2014.6849336, 10.1109/OnlineGreenCom.2014.7114416, 10.1109/TNET.2012.2224369, 10.1109/CDC.2013.6760882, 10.1109/VTCSpring.2013.6692662, 10.1109/TVT.2011.2179072, 10.4108/valuetools.2012.250250, 10.1016/j.comnet.2010.07.014, 10.1109/TPDS.2011.94, 10.1109/TWC.2011.062011.100193, 10.1109/DCOSS.2011.5982199, 10.1109/INFCOM.2011.5935089, 10.1109/INFCOM.2011.5935201, 10.1007/978-3-642-20757-0_24, 10.1016/j.comnet.2010.06.015, 10.1109/CDC.2010.5717759, 10.1109/INFCOM.2010.5462275, 10.1007/978-3-642-12808-0_12, 10.1109/CDC.2009.5399621, 10.1109/GAMENETS.2009.5137451, 10.1109/GAMENETS.2009.5137453, 10.1109/GLOCOM.2009.5425511, 10.1109/INFCOM.2009.5062026, 10.1007/978-3-642-01399-7_38, 10.1007/978-0-387-89828-5_17, 10.1109/JSAC.2008.080925, 10.1109/P2P.2008.45, 10.1016/j.comnet.2006.11.028, 10.4108/ICST.BIONETICS2007.2460, 10.1109/INFCOM.2007.253, 10.1109/INFCOM.2007.256, 10.1109/MOBHOC.2007.4428686, 10.1007/978-3-540-72709-5_2, 10.1016/j.comnet.2005.09.003, 10.1007/11753810_69, 10.1145/1162654.1162661, 10.1007/978-3-540-30573-6_1, 10.1109/PTPSYS.2004.21, 10.1109/ICC.2004.1312921, 10.1109/MASCOT.2004.1348185, 10.1109/GLOCOM.2003.1258915, 10.1109/GLOCOM.2002.1189092, 10.1007/3-540-47906-6_26, 10.3233/978-1-60750-928-8-8
1	1	10.1007/978-3-319-61893-7_3, 10.1155/2015/439020, 10.1016/j.ecoinf.2014.07.002, 10.3217/jucs-019-13-1986, 10.1007/978-3-642-41030-7_45, 10.1007/978-3-642-32273-0_4, 10.1109/ICDE.2012.100, 10.3233/978-1-61499-073-4-149, 10.1016/j.datak.2011.03.003, 10.1007/978-3-642-31809-2_11, 10.1007/978-3-642-04592-9_8, 10.4018/jswis.2007070103, 10.3217/jucs-013-12-1936, 10.1109/ICDIM.2007.4444321, 10.1007/s11280-005-2322-7, 10.1007/978-3-540-74063-6_10, 10.1007/978-3-540-71661-7_2, 10.1504/IJWET.2004.004130, 10.3727/109830505774297265, 10.1109/WI.2004.146, 10.1109/MIC.2003.1232517, 10.1007/3-540-36561-3_2, 10.1007/978-3-540-25840-7_12, 10.1109/WISE.2003.1254481, 10.1109/5254.988444, 10.1142/S0218843002000601, 10.1109/DEXA.2002.1046004, 10.1007/3-540-46105-1_19, 10.1007/3-540-48005-6_29, 10.1016/S0169-023X(00)00047-1, 10.1007/3-540-44799-7_10, 10.1145/309844.309897, 10.1007/3-540-63576-9_130, 10.1109/ICDE.1997.582032
2	5	10.1109/TIFS.2018.2870826, 10.1016/j.ins.2017.09.033, 10.23919/CYCON.2018.8405026, 10.1109/SMARTCOMP.2018.00045, 10.1109/COMPSAC.2017.260, 10.23919/CYCON.2017.8240337, 10.1109/IVS.2017.7995934, 10.1109/NCA.2017.8171326, 10.1016/j.comnet.2016.05.018, 10.1016/j.cose.2015.10.003, 10.1007/978-3-319-48965-0_41, 10.1109/CYCON.2016.7529438, 10.1007/978-3-319-41483-6_3, 10.1109/RTSI.2016.7740627, 10.1016/j.ins.2015.03.025, 10.1109/CSCloud.2015.51, 10.1109/CYCON.2015.7158477, 10.1109/NCCA.2015.21, 10.1109/TCC.2014.2314644, 10.1109/TCC.2014.2378782, 10.1109/TPDS.2013.154, 10.1109/ISCC.2014.6912574, 10.1109/CloudCom.2013.172, 10.1007/978-3-642-35362-8_15, 10.1007/978-3-642-20420-3_3, 10.1007/978-3-642-20420-3_9, 10.1109/CSS.2011.6058565, 10.1109/NTMS.2011.5721046, 10.1007/978-3-642-23141-4_10, 10.1109/WoWMoM.2011.5986488, 10.1109/CIT.2010.124, 10.1145/1558607.1558628, 10.1007/978-3-642-04474-8_37, 10.1145/1454586.1454594, 10.1007/978-0-387-09699-5_6, 10.1145/1323548.1323576, 10.1109/NCA.2007.17
2	1	10.1145/3281411.3281433, 10.1109/MCOM.2017.1600756CM, 10.1109/BigData.2017.8258415, 10.1016/j.comnet.2016.06.018, 10.1016/j.comcom.2016.02.015, 10.1109/IWCMC.2016.7577030, 10.1109/IWCMC.2015.7289140, 10.1109/IFIPNetworking.2015.7145307, 10.1109/TNSM.2014.2362357, 10.1145/2674005.2674991, 10.1007/978-3-319-13590-8_4, 10.1007/s12083-012-0132-z, 10.1145/2492517.2492591, 10.1109/INFCOM.2013.6566769, 10.1109/TNSM.2012.022412.110184, 10.1109/TNET.2012.2190093, 10.1145/2398776.2398819, 10.1145/2398776.2398827, 10.1007/978-3-642-28534-9_2, 10.1109/MNET.2011.5772055, 10.1109/GLOCOM.2011.6133742, 10.1109/ICDCS.2011.43, 10.1145/2068816.2068849, 10.1007/978-3-642-13315-2_24, 10.1145/1552193.1552197, 10.1145/1555349.1555353, 10.1109/INFCOM.2007.317, 10.1016/j.comnet.2005.09.014, 10.1109/GLOCOM.2005.1577807, 10.1016/j.comnet.2003.12.001, 10.1016/S1389-1286(02)00414-0, 10.1177/0037549702078004532, 10.1109/GLOCOM.2002.1189130, 10.1109/INFCOM.2002.1019317, 10.1016/S0140-3664(00)00356-X, 10.1023/A:1016692130603, 10.1109/GLOCOM.2001.965901, 10.1016/S0169-7552(97)98116-2, 10.1145/1321387.1321390, 10.1109/98.626978, 10.1016/0166-5316(95)00011-L, 10.1007/3-540-58021-2_9
1	3	10.1007/978-3-030-02849-7_11, 10.1016/j.endm.2017.05.001, 10.1155/2017/5742359, 10.1007/978-3-319-58631-1_5, 10.1137/15M1016904, 10.5441/002/edbt.2016.65, 10.1007/978-3-319-58694-6_11, 10.1007/978-3-319-58694-6_35, 10.3233/IA-150075, 10.1007/978-3-319-28883-3_19, 10.1007/978-3-319-29516-9_14, 10.1109/WF-IoT.2015.7389086, 10.1016/j.disc.2013.12.011, 10.1504/IJART.2014.058942, 10.1016/j.jda.2014.07.005, 10.5220/0004977603590366, 10.3390/s130100484, 10.3390/s130404571, 10.1002/spe.1091, 10.1109/CTS.2011.5928729, 10.1007/s00373-010-0895-z, 10.1016/j.jcta.2009.11.005, 10.1155/2010/625325, 10.1017/S026988891000024X, 10.1109/CTS.2010.5478451, 10.1016/j.endm.2009.07.071, 10.25596/jalc-2009-129, 10.1109/CTS.2009.5067508, 10.1007/s10506-007-9058-9, 10.1109/CTS.2008.4543956, 10.1016/j.scico.2005.07.008, 10.1145/1141277.1141298, 10.1201/9781420013153.ch10, 10.1016/j.asoc.2004.12.001, 10.1147/sj.441.0185, 10.1007/s11083-005-9021-x, 10.1016/j.scico.2004.05.007, 10.1007/11752660_12, 10.1109/WETICE.2005.55, 10.1109/AAMAS.2004.10242, 10.1007/978-3-540-30104-2_19, 10.1109/ICSMC.2004.1401061, 10.1109/ICSMC.2004.1401064, 10.1109/ENABL.2004.74, 10.1016/S0012-365X(02)00868-3, 10.1016/S0304-3975(03)00223-8, 10.1145/952532.952546, 10.1007/978-3-540-24625-1_14, 10.1109/ICSMC.2003.1245631, 10.1109/ENABL.2003.1231380, 10.1016/S0304-3975(02)00020-8, 10.1006/eujc.2001.0534
2	1	10.1007/978-3-030-05333-8_3, 10.1007/978-3-030-05333-8, 10.1002/cpe.4410, 10.1007/s41060-017-0086-6, 10.1007/978-3-030-10549-5_62, 10.1109/ICDCS.2018.00118, 10.1007/978-3-319-92040-5_1, 10.1007/978-3-319-70169-1_9, 10.1109/DSAA.2017.6, 10.1007/978-3-319-72926-8_37, 10.1007/s10586-016-0564-y, 10.1007/s00607-015-0480-7, 10.5220/0005906300390047, 10.1007/978-3-319-43659-3_9, 10.1109/HPCSim.2016.7568420, 10.1007/978-3-319-27308-2_51, 10.1109/ICCAC.2015.19, 10.1007/978-3-319-05401-8_21, 10.1142/S0219525913500355, 10.1109/CGC.2013.69, 10.1007/s12064-011-0133-0, 10.1186/1471-2105-11-59
2	5	10.1007/978-3-030-05333-8_3, 10.1007/978-3-030-05333-8, 10.1002/cpe.4410, 10.1007/s41060-017-0086-6, 10.1007/978-3-030-10549-5_62, 10.1109/ICDCS.2018.00118, 10.1007/978-3-319-92040-5_1, 10.1007/978-3-319-70169-1_9, 10.1109/DSAA.2017.6, 10.1007/978-3-319-72926-8_37, 10.1007/s10586-016-0564-y, 10.1007/s00607-015-0480-7, 10.5220/0005906300390047, 10.1007/978-3-319-43659-3_9, 10.1109/HPCSim.2016.7568420, 10.1007/978-3-319-27308-2_51, 10.1109/ICCAC.2015.19, 10.1007/978-3-319-05401-8_21, 10.1142/S0219525913500355, 10.1109/CGC.2013.69, 10.1007/s12064-011-0133-0, 10.1186/1471-2105-11-59
2	5	10.1016/j.cmpb.2017.10.014, 10.3390/computers7010017, 10.1007/s13042-015-0482-y, 10.1145/3233547.3233626, 10.1145/3233547.3233727, 10.1145/3107411.3108177, 10.1109/BIBM.2017.8217956, 10.1016/j.procs.2017.05.279, 10.1109/HPCS.2017.157, 10.1109/PDP.2017.68, 10.1007/978-3-319-78680-3_1, 10.3233/978-1-61499-882-2-275, 10.7287/peerj.preprints.3299v1, 10.1093/bib/bbv076, 10.1109/TCBB.2015.2462348, 10.1109/HPCSim.2016.7568365, 10.1007/978-3-319-52962-2_21, 10.1109/WiMOB.2016.7763190, 10.1016/j.cmpb.2015.03.007, 10.1016/j.jbi.2015.06.005, 10.1145/2808719.2812219, 10.1109/BIBM.2015.7359886, 10.1109/TC.2013.176, 10.1109/BIBM.2014.6999374, 10.1109/BIBM.2014.6999375, 10.1109/BIBM.2014.6999127, 10.1007/978-3-319-24462-4_1, 10.1109/HPCSim.2014.6903744, 10.1186/1471-2105-14-S1-S1, 10.1371/journal.pcbi.1002833, 10.1145/2506583.2506605, 10.1186/1471-2105-13-258
1	4	10.1007/s00453-017-0324-2, 10.1016/j.comgeo.2018.02.007, 10.1016/j.ejc.2017.07.009, 10.1016/j.tcs.2017.12.024, 10.1016/j.tcs.2017.12.004, 10.1007/978-3-030-04414-5_6, 10.4230/LIPIcs.ISAAC.2018.39, 10.1007/978-3-030-00256-5_3, 10.1093/comjnl/bxw075, 10.1016/j.eswa.2017.06.028, 10.7155/jgaa.00404, 10.1007/978-3-319-73915-1_32, 10.1007/978-3-319-73915-1_37, 10.1007/978-3-319-53925-6_11, 10.1016/j.tcs.2016.04.034, 10.1007/978-3-319-50106-2_10, 10.1007/978-3-319-50106-2_20, 10.1007/978-3-319-50106-2_22, 10.1007/s00453-013-9866-0, 10.1093/comjnl/bxu017, 10.1093/comjnl/bxv048, 10.7155/jgaa.00376, 10.1016/j.tcs.2015.04.020, 10.1109/IISA.2015.7388006, 10.1109/IISA.2015.7388020, 10.1109/IISA.2015.7388095, 10.1007/978-3-319-29516-9_4, 10.1007/978-3-319-27261-0, 10.1007/s00453-012-9706-7, 10.1016/j.jvlc.2014.05.001, 10.1007/978-3-662-45803-7_5, 10.1007/978-3-662-45803-7_15, 10.1007/978-3-662-45803-7_16, 10.1109/IISA.2014.6878792, 10.1007/978-3-642-54423-1_12, 10.1016/j.comgeo.2013.03.001, 10.1016/j.comgeo.2013.04.003, 10.1007/978-3-319-03841-4_27, 10.1007/978-3-642-45043-3_19, 10.1016/j.dam.2011.09.016, 10.1016/j.jcss.2011.06.001, 10.1016/j.jda.2012.04.012, 10.1007/978-3-642-36763-2_11, 10.1007/978-3-642-28076-4_21, 10.1007/978-3-642-34611-8_12, 10.7155/jgaa.00241, 10.1007/s00224-010-9275-6, 10.1137/080731128, 10.1007/978-3-642-25878-7_6, 10.1007/978-3-642-25011-8_13, 10.1007/978-3-642-25011-8_14, 10.1007/s00453-008-9255-2, 10.1016/j.comgeo.2009.07.002, 10.1142/S021819591000344X, 10.1145/1842993.1843073, 10.1007/978-3-642-17514-5_6, 10.1007/978-3-642-11440-3_4, 10.1007/978-3-642-11440-3_6, 10.1016/j.comgeo.2009.01.001, 10.1016/j.disc.2007.12.061, 10.1007/978-3-642-11805-0_4, 10.1016/j.jda.2006.12.007, 10.1016/j.tcs.2008.08.004, 10.1109/PACIFICVIS.2008.4475473, 10.1007/978-3-642-00219-9_14, 10.1007/978-3-642-00219-9_35, 10.1142/S0218195907002276, 10.1109/TVCG.2007.40, 10.1007/978-3-540-77537-9_14, 10.1007/978-3-540-77537-9_19, 10.1007/978-3-540-77537-9_31, 10.1007/978-3-540-73951-7_10, 10.1007/s00453-005-1185-7, 10.1142/S0129054106004273, 10.1016/j.tcs.2006.02.024, 10.1007/978-3-540-70904-6_31, 10.1007/978-3-540-70904-6_34, 10.1007/978-3-540-70904-6_36, 10.1016/j.comgeo.2004.04.002, 10.1016/j.comgeo.2004.11.003, 10.1007/11618058_10, 10.1007/11618058_11, 10.1007/11618058_43, 10.1007/978-3-540-30577-4_14, 10.1016/j.ipl.2004.01.015, 10.1007/978-3-540-31843-9_26, 10.1007/978-3-540-31843-9_27, 10.1007/978-3-540-24595-7_20, 10.1007/978-3-540-24595-7_22, 10.1007/978-3-540-24595-7_39, 10.1007/978-3-540-39890-5_17, 10.1007/3-540-36151-0_14, 10.1007/3-540-36151-0_16, 10.1007/3-540-45848-4_36
2	1	10.1080/10447318.2018.1429061, 10.1007/s11042-018-5758-2, 10.1016/j.jvlc.2017.11.002, 10.1007/978-3-319-95282-6_44, 10.1109/iV.2018.00084, 10.1007/978-3-319-60928-7_28, 10.1007/978-3-319-60928-7_31, 10.2312/egsh.20171003, 10.1109/iV.2017.16, 10.1109/IV.2016.20, 10.1109/SITIS.2016.37, 10.1142/S0218194015500023, 10.1016/j.ins.2014.08.062, 10.1007/978-3-319-22888-4_35, 10.1109/iV.2015.39, 10.1016/j.jvlc.2014.03.002, 10.1007/978-3-319-13969-2_31, 10.1109/CSMR.2013.55, 10.1007/978-3-642-54420-0_50, 10.1109/VISSOFT.2013.6650544, 10.1109/HPCSim.2012.6266962, 10.1109/IV.2012.25, 10.1145/2245276.2245467, 10.1016/j.procs.2012.04.010, 10.1016/j.procs.2012.04.203, 10.1109/CIDM.2011.5949300, 10.1109/FUZZY.2011.6007702, 10.1109/IV.2011.16, 10.1109/EmpiRE.2011.6046249, 10.1049/iet-sen.2009.0052, 10.1007/978-3-642-27169-4_14, 10.1145/1852786.1852854, 10.1007/978-3-642-16958-8_19, 10.1007/978-3-642-04265-2_36, 10.1109/ICUMT.2009.5345386, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2008/081-087, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2008/097-104, 10.1109/ISPDC.2008.24, 10.2312/912, 10.1007/s10209-007-0091-y, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2007/203-208, 10.1109/IV.2007.25, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2006/197-203, 10.1109/IV.2006.98, 10.1007/11595755_92, 10.1109/IV.2005.64, 10.1145/989863.989926, 10.1109/IV.2003.1217967
2	5	10.1080/10447318.2018.1429061, 10.1007/s11042-018-5758-2, 10.1016/j.jvlc.2017.11.002, 10.1007/978-3-319-95282-6_44, 10.1109/iV.2018.00084, 10.1007/978-3-319-60928-7_28, 10.1007/978-3-319-60928-7_31, 10.2312/egsh.20171003, 10.1109/iV.2017.16, 10.1109/IV.2016.20, 10.1109/SITIS.2016.37, 10.1142/S0218194015500023, 10.1016/j.ins.2014.08.062, 10.1007/978-3-319-22888-4_35, 10.1109/iV.2015.39, 10.1016/j.jvlc.2014.03.002, 10.1007/978-3-319-13969-2_31, 10.1109/CSMR.2013.55, 10.1007/978-3-642-54420-0_50, 10.1109/VISSOFT.2013.6650544, 10.1109/HPCSim.2012.6266962, 10.1109/IV.2012.25, 10.1145/2245276.2245467, 10.1016/j.procs.2012.04.010, 10.1016/j.procs.2012.04.203, 10.1109/CIDM.2011.5949300, 10.1109/FUZZY.2011.6007702, 10.1109/IV.2011.16, 10.1109/EmpiRE.2011.6046249, 10.1049/iet-sen.2009.0052, 10.1007/978-3-642-27169-4_14, 10.1145/1852786.1852854, 10.1007/978-3-642-16958-8_19, 10.1007/978-3-642-04265-2_36, 10.1109/ICUMT.2009.5345386, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2008/081-087, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2008/097-104, 10.1109/ISPDC.2008.24, 10.2312/912, 10.1007/s10209-007-0091-y, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2007/203-208, 10.1109/IV.2007.25, 10.2312/LocalChapterEvents/ItalChap/ItalianChapConf2006/197-203, 10.1109/IV.2006.98, 10.1007/11595755_92, 10.1109/IV.2005.64, 10.1145/989863.989926, 10.1109/IV.2003.1217967
2	1	10.1007/978-3-319-61893-7_24, 10.1002/cpe.3881, 10.1016/j.datak.2015.12.003, 10.1145/2910580, 10.1145/2820783.2820803, 10.1145/2834126.2834135, 10.1007/s10707-013-0181-3, 10.1109/PDP.2014.27, 10.1109/MDM.2012.48, 10.1109/MDM.2012.72, 10.1109/PDP.2012.94, 10.4018/jdwm.2011010101, 10.1109/MPRV.2011.18, 10.1145/1869790.1869878, 10.1109/ICDE.2010.5447749, 10.1145/1667502.1667511, 10.1145/1653771.1653807, 10.1109/MDM.2009.49, 10.1145/1529282.1529603, 10.1007/s10922-008-9106-0, 10.1109/ARES.2008.44, 10.1109/FTDCS.2008.17, 10.1145/1503402.1503410, 10.1007/978-0-387-09428-1_15, 10.1007/978-3-540-74553-2_7, 10.1109/ICDEW.2007.4401039, 10.1007/978-0-387-37831-2_14, 10.1145/1066677.1066796, 10.1145/967900.968014
2	3	10.1186/s12859-018-2025-5, 10.3390/e20060444, 10.1016/j.neucom.2018.01.057, 10.1016/j.neucom.2018.01.090, 10.1109/TNNLS.2017.2771830, 10.1007/978-3-030-01418-6_54, 10.1007/978-3-030-01418-6_65, 10.1145/3267471.3267486, 10.1016/j.neucom.2017.04.038, 10.1016/j.neucom.2017.02.088, 10.1016/j.neucom.2016.12.090, 10.1007/s10994-016-5590-8, 10.1007/978-3-319-68612-7_21, 10.1007/978-3-319-68612-7_32, 10.1016/j.neucom.2016.02.005, 10.1007/s00779-016-0968-y, 10.1145/2987538.2987549, 10.1016/j.neucom.2014.11.078, 10.1109/TNNLS.2014.2329331, 10.1109/SSCI.2015.226, 10.1007/978-3-319-11179-7_65, 10.4108/icst.mobiquitous.2014.258013, 10.1145/2645710.2645770, 10.1145/2507157.2507189, 10.1186/1471-2105-13-S4-S22, 10.1007/978-3-642-28108-2_13, 10.1007/978-3-642-21735-7_18, 10.1007/978-3-642-15822-3_6, 10.1007/978-3-642-14125-6_2, 10.1155/2009/456169, 10.1007/s10791-008-9071-y, 10.1109/TNN.2009.2033473, 10.1109/CIDM.2009.4938650, 10.1145/1553374.1553377, 10.3233/978-1-60750-010-0-53, 10.1007/978-3-642-04003-0_2, 10.1007/978-3-540-87536-9_32, 10.1007/978-0-387-09701-5_1, 10.1109/CIDM.2007.368889, 10.1109/IJCNN.2007.4371271, 10.1109/ICDM.2006.69, 10.1109/ICDM.2005.11, 10.1016/S0004-3702(02)00122-4, 10.1109/NNSP.2002.1030041
2	2	10.4230/LIPIcs.CONCUR.2018.38, 10.3233/978-1-61499-910-2-141, 10.1007/978-3-030-01614-2_28, 10.24963/ijcai.2018/268, 10.1007/978-3-319-69131-2_26, 10.4204/EPTCS.218.4, 10.1080/11663081.2015.1080422, 10.1007/s10458-013-9229-x, 10.3233/978-1-61499-419-0-723, 10.3233/978-1-61499-438-1-23, 10.3233/978-1-61499-438-1-119, 10.1093/jigpal/jzr039, 10.1007/978-3-642-39860-5_2, 10.1109/LICS.2013.20, 10.1007/978-3-642-31570-1_12, 10.1007/978-3-642-33353-8_31, 10.1109/MDT.2011.111, 10.1007/s10992-011-9189-z, 10.1007/978-3-642-22359-4_21, 10.5591/978-1-57735-516-8/IJCAI11-049, 10.3166/jancl.19.261-289, 10.1145/1562814.1562846, 10.1007/s10992-007-9078-7, 10.1007/978-3-642-00431-5_11, 10.1145/1329125.1329311, 10.1145/1324249.1324264, 10.1016/j.entcs.2006.02.011, 10.1093/logcom/exl025, 10.1145/1160633.1160666, 10.1007/11853886_8
